Tract Code,State,County,Latitude,Longitude,Total Cash Rent,Total Cash Rent MG,Less than $100,Less than $100 MG,$100 to $149,$100 to $149 MG,$150 to $199,$150 to $199 MG,$200 to $249,$200 to $249 MG,$250 to $299,$250 to $299 MG,$300 to $349,$300 to $349 MG,$350 to $399,$350 to $399 MG,$400 to $449,$400 to $449 MG,$450 to $499,$450 to $499 MG,$500 to $549,$500 to $549 MG,$550 to $599,$550 to $599 MG,$600 to $649,$600 to $649 MG,$650 to $699,$650 to $699 MG,$700 to $749,$700 to $749 MG,$750 to $799,$750 to $799 MG,$800 to $899,$800 to $899 MG,$900 to $999,$900 to $999 MG,"$1,000 to $1,249","$1,000 to $1,249 MG","$1,250 to $1,499","$1,250 to $1,499 MG","$1,500 to $1,999","$1,500 to $1,999 MG","$2,000 to $2,499","$2,000 to $2,499 MG","$2,500 to $2,999","$2,500 to $2,999 MG","$3,000 to $3,499","$3,000 to $3,499 MG","$3,500 or more","$3,500 or more MG",No Cash Rent,No Cash Rent MG
2605,Florida,Leon County,30.162101,-85.779242,892,221,0,21,0,21,0,21,0,21,0,21,0,21,0,21,17,33,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,179,133,248,148,358,154,55,49,0,21,35,40,0,21,17,31
2606,Florida,Leon County,30.151798,-85.763311,86,60,0,15,5,10,0,15,0,15,0,15,0,15,0,15,0,15,0,15,13,20,0,15,0,15,0,15,0,15,0,15,6,12,23,39,28,45,0,15,11,20,0,15,0,15,0,15,0,15,22,20
2701,Florida,Leon County,30.343961,-81.709834,885,222,0,15,0,15,0,15,0,15,0,15,5,8,140,107,31,39,90,94,37,51,30,51,103,84,63,95,107,99,0,15,83,75,0,15,77,115,13,25,106,123,0,15,0,15,0,15,0,15,26,33
2702,Florida,Leon County,30.336347,-81.715324,285,114,0,15,0,15,0,15,0,15,9,14,0,15,0,15,0,15,0,15,24,39,53,57,61,49,0,15,41,33,40,45,57,51,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,93,54
100,Iowa,Johnson County,42.501849,-92.337104,1084,334,0,15,0,15,0,15,0,15,0,15,0,15,56,82,0,15,0,15,16,27,0,15,0,15,87,105,34,37,13,22,93,79,74,98,14,23,216,130,217,75,264,263,0,15,0,15,0,15,16,26
200,Iowa,Johnson County,42.486732,-92.34312,1732,222,0,10,0,10,0,10,3,6,0,10,0,10,0,10,0,10,0,10,33,43,30,36,0,10,72,91,124,122,17,25,414,181,277,139,265,115,333,131,164,83,0,10,0,10,0,10,0,10,0,10
303,Iowa,Johnson County,41.712123,-91.620218,395,122,0,10,0,10,0,10,0,10,0,10,0,10,0,10,53,63,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,97,62,218,117,5,8,11,15,0,10,0,10,4,7,7,11,4,7
304,Iowa,Johnson County,41.687713,-91.595493,604,176,0,10,0,10,0,10,0,10,0,10,0,10,45,50,0,10,17,27,23,38,0,10,0,10,0,10,130,134,21,32,54,47,86,125,101,89,53,41,74,61,0,10,0,10,0,10,0,10,29,36
305,Iowa,Johnson County,41.701742,-91.591813,371,128,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,16,26,154,102,13,21,70,66,108,83,10,17,0,10,0,10,0,10,0,10,0,10
306,Iowa,Johnson County,41.698082,-91.576341,270,102,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,81,81,11,15,9,14,0,10,57,36,17,22,45,44,31,38,19,22,0,10,0,10,0,10,0,10,0,10
307,Iowa,Johnson County,41.682179,-91.588127,1197,303,0,10,0,10,43,64,0,10,16,26,0,10,28,35,44,58,13,22,0,10,36,54,31,26,14,21,36,42,218,198,220,124,137,90,345,223,16,25,0,10,0,10,0,10,0,10,0,10,0,10
401,Iowa,Johnson County,41.651528,-91.578399,589,129,0,10,0,10,0,10,20,26,0,10,0,10,0,10,0,10,0,10,0,10,41,56,24,29,34,36,0,10,175,55,87,63,92,80,58,50,1,3,26,32,15,23,0,10,16,26,0,10,22,39
402,Iowa,Johnson County,41.656421,-91.595094,723,170,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,18,28,0,10,14,23,29,30,15,24,85,58,0,10,40,50,384,129,114,57,9,21,15,23,0,10,0,10,3,12
501,Iowa,Johnson County,41.645187,-91.562303,1054,285,0,10,0,10,0,10,0,10,0,10,0,10,0,10,8,13,35,58,33,40,48,50,16,26,18,29,123,134,116,123,79,126,118,80,125,68,93,56,67,63,86,106,89,135,0,10,0,10,22,36
502,Iowa,Johnson County,41.653679,-91.564109,790,138,0,10,0,10,0,10,0,10,38,39,0,10,0,10,0,10,2,3,0,10,0,10,0,10,0,10,37,36,5,9,270,90,142,95,163,72,51,37,59,32,19,13,2,4,0,10,2,3,76,61
600,Iowa,Johnson County,41.86638,-90.192002,1576,194,0,10,0,10,0,10,11,20,0,10,0,10,44,61,0,10,15,26,15,25,66,42,51,30,118,45,131,58,206,78,299,124,135,66,133,72,81,56,126,99,55,41,46,43,0,10,44,32,32,35
1100,Iowa,Johnson County,42.480769,-92.346576,1532,258,0,10,0,10,0,10,0,10,0,10,0,10,1,3,16,26,46,44,78,72,55,40,0,10,48,46,43,49,74,51,155,149,112,68,408,169,54,39,156,73,157,93,26,41,61,60,42,51,0,10
1200,Iowa,Johnson County,42.473355,-92.345999,267,57,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,18,27,10,16,0,10,12,13,0,10,15,16,8,11,16,16,6,11,63,39,45,28,34,30,40,41,0,10,0,10,0,10,12,17
1300,Iowa,Johnson County,41.662016,-91.491463,202,114,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,9,14,21,24,48,33,105,109,0,10,19,16,0,10,0,10,0,10,0,10,0,10
1400,Iowa,Johnson County,42.480566,-92.363897,658,201,0,10,43,63,0,10,0,10,22,37,122,105,0,10,0,10,38,43,0,10,57,85,50,59,19,32,22,35,0,10,35,42,9,14,90,47,18,29,82,85,51,55,0,10,0,10,0,10,28,34
1500,Iowa,Johnson County,41.652446,-91.510956,376,91,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,12,20,13,23,14,20,50,55,37,42,25,30,85,52,57,39,78,49,0,10,5,8,0,10,0,10,0,10,0,10
1601,Iowa,Johnson County,41.656193,-91.530559,1862,360,0,10,35,60,0,10,0,10,27,43,0,10,0,10,19,31,0,10,19,35,32,50,0,10,105,92,145,101,214,205,151,198,144,108,515,234,58,54,296,181,48,47,54,62,0,10,0,10,0,10
1602,Iowa,Johnson County,41.656804,-91.523853,1281,259,0,10,0,10,0,10,0,10,0,10,0,10,0,10,138,123,168,162,15,27,33,30,62,52,53,59,19,23,206,175,290,178,65,75,95,68,21,35,37,45,79,90,0,10,0,10,0,10,36,38
1700,Iowa,Johnson County,41.647177,-91.521826,548,137,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,8,13,0,10,11,17,0,10,0,10,8,13,80,54,66,64,203,103,149,72,16,27,7,13,0,10,0,10,0,10,57,55
1801,Iowa,Johnson County,41.63077,-91.502255,1054,214,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,16,25,52,50,18,21,62,93,112,79,84,84,120,109,221,118,239,130,112,104,18,28,0,15,0,15,0,15,0,15,0,15
1802,Iowa,Johnson County,41.635696,-91.520098,573,188,0,10,0,10,0,10,24,34,0,10,0,10,0,10,0,10,13,19,0,10,4,7,0,10,25,30,27,43,34,38,235,132,38,44,70,96,35,41,68,66,0,10,0,10,0,10,0,10,7,12
2100,Iowa,Johnson County,41.663114,-91.535163,961,164,0,10,0,10,0,10,0,10,11,13,0,10,19,21,0,10,12,13,97,61,6,9,26,28,46,27,6,11,61,58,44,46,60,37,141,84,163,110,86,62,117,59,61,61,5,7,0,10,31,39
2300,Iowa,Johnson County,41.663864,-91.547274,508,141,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,11,17,10,16,0,10,0,10,35,38,23,22,23,24,37,49,198,104,63,51,97,58,11,18,0,10,0,10,0,10,0,10
10100,Iowa,Johnson County,41.781823,-91.497605,255,87,0,15,0,15,4,7,0,15,4,6,7,9,0,15,0,15,1,3,0,15,4,7,0,15,4,6,10,16,3,5,18,14,30,30,94,59,30,39,46,36,0,15,0,15,0,15,0,15,91,146
10200,Iowa,Johnson County,41.829544,-91.668115,96,41,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,12,13,0,15,7,8,2,3,29,22,5,6,26,28,8,9,5,7,2,3,0,15,0,15,0,15,14,14
10303,Iowa,Johnson County,41.717152,-91.684284,522,210,0,15,0,15,0,15,0,15,4,8,0,15,0,15,22,39,0,15,0,15,0,15,35,50,0,15,8,14,0,15,99,90,74,76,106,61,14,23,160,147,0,15,0,15,0,15,0,15,0,15
10304,Iowa,Johnson County,41.731144,-91.596003,648,249,0,15,0,15,0,15,0,15,0,15,10,18,53,63,0,15,0,15,0,15,0,15,0,15,62,82,10,18,68,82,141,110,0,15,13,20,65,49,179,159,47,72,0,15,0,15,0,15,0,15
10305,Iowa,Johnson County,41.745847,-91.622162,932,326,0,15,0,15,16,25,0,15,0,15,0,15,69,90,0,15,0,15,15,26,0,15,0,15,0,15,51,52,83,119,25,41,94,81,193,144,109,104,262,254,15,25,0,15,0,15,0,15,19,21
10306,Iowa,Johnson County,41.76718,-91.62072,97,86,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,41,62,18,23,35,52,0,10,3,10,0,10,0,10,0,10,0,10,12,26
10307,Iowa,Johnson County,41.761502,-91.599598,456,221,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,15,27,10,18,0,10,51,49,172,112,66,60,142,184,0,10,0,10,0,10,0,10,0,10,0,10,0,10
10308,Iowa,Johnson County,41.731544,-91.570052,241,100,0,15,0,15,0,15,0,15,0,15,0,15,0,15,17,21,0,15,0,15,0,15,0,15,0,15,0,15,0,15,18,32,48,64,67,59,0,15,39,50,52,48,0,15,0,15,0,15,0,15
10401,Iowa,Johnson County,41.60003,-91.546586,395,155,0,10,0,10,4,6,15,24,0,10,0,10,13,19,0,10,31,34,10,15,0,10,8,13,7,12,15,21,119,144,40,34,72,41,3,4,44,31,7,10,7,7,0,10,0,10,0,10,50,67
10402,Iowa,Johnson County,41.581358,-91.714238,199,158,0,10,0,10,0,10,0,10,20,33,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,26,34,0,10,0,10,100,143,31,32,0,10,22,33,0,10,0,10,0,10,0,10,56,45
10501,Iowa,Johnson County,41.655224,-91.473538,720,182,0,15,0,15,0,15,0,15,0,15,0,15,0,15,5,18,0,15,22,32,18,29,0,15,18,30,0,15,0,15,30,45,178,113,122,83,89,73,224,144,14,22,0,15,0,15,0,15,16,27
10502,Iowa,Johnson County,41.530349,-91.435239,186,68,0,10,0,10,0,10,3,5,1,3,0,10,0,10,0,10,3,4,7,9,28,25,0,10,0,10,5,7,3,5,18,19,13,12,73,49,29,33,0,10,0,10,0,10,0,10,3,5,21,19
201,Florida,Alachua County,29.652962,-82.335574,2083,364,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,25,40,172,143,49,63,0,21,251,253,149,179,416,307,430,219,269,168,6,21,43,31,177,131,0,21,96,123,0,21,83,67
202,Florida,Alachua County,29.646095,-82.333926,1650,383,0,21,0,21,0,21,0,21,20,33,28,47,13,21,0,21,0,21,0,21,0,21,14,24,0,21,142,128,0,21,445,201,128,133,236,232,55,56,284,182,66,84,181,200,38,65,0,21,0,21
301,Florida,Alachua County,29.667339,-82.333034,1359,285,0,15,0,15,12,20,0,15,125,98,14,21,11,18,0,15,0,15,24,40,54,65,37,54,94,66,134,112,235,220,111,69,127,65,20,17,155,95,127,101,0,15,79,96,0,15,0,15,69,74
302,Florida,Alachua County,29.684488,-82.333262,614,179,0,15,0,15,0,15,0,15,61,86,0,15,0,15,0,15,69,72,0,15,0,15,0,15,7,12,17,21,27,29,166,111,26,29,106,56,113,95,22,26,0,15,0,15,0,15,0,15,38,58
400,Florida,Alachua County,29.67636,-82.308764,1076,393,97,102,0,21,137,158,77,77,0,21,0,21,0,21,31,53,0,21,0,21,0,21,0,21,0,21,93,118,0,21,110,185,0,21,52,73,322,348,126,107,31,46,0,21,0,21,0,21,41,44
500,Florida,Alachua County,29.655929,-82.318439,1218,225,0,21,0,21,0,21,5,9,63,95,0,21,0,21,0,21,0,21,0,21,0,21,18,30,0,21,43,49,68,51,260,162,28,45,332,142,166,103,217,112,18,30,0,21,0,21,0,21,17,27
600,Florida,Alachua County,29.655054,-82.294539,1081,274,21,33,38,39,36,59,28,41,239,179,0,15,58,57,0,15,0,15,31,34,26,42,66,78,0,15,29,34,8,11,173,180,96,65,97,79,57,48,8,15,70,127,0,15,0,15,0,15,21,33
700,Florida,Alachua County,29.634506,-82.298314,767,319,0,21,0,21,65,99,57,88,0,21,37,62,15,24,73,122,0,21,46,72,0,21,115,148,68,76,0,21,13,26,130,170,20,36,128,127,0,21,0,21,0,21,0,21,0,21,0,21,102,68
806,Florida,Alachua County,29.639392,-82.335201,1321,189,0,15,0,15,0,15,0,15,0,15,0,15,0,15,5,10,0,15,0,15,6,10,43,50,32,40,19,27,147,94,389,173,296,126,91,69,87,68,81,44,112,84,13,21,0,15,0,15,4,9
808,Florida,Alachua County,29.627504,-82.332996,1364,198,0,15,0,15,0,15,0,15,0,15,0,15,17,25,46,73,0,15,0,15,51,80,70,81,0,15,0,15,45,46,71,48,304,154,385,151,301,144,58,50,16,26,0,15,0,15,0,15,25,36
809,Florida,Alachua County,29.632642,-82.342963,615,143,0,15,0,15,0,15,0,15,0,15,4,6,6,12,0,15,0,15,9,14,0,15,0,15,10,16,71,70,0,15,141,99,71,47,196,72,68,50,17,18,22,35,0,15,0,15,0,15,59,34
901,Florida,Alachua County,29.644314,-82.360585,278,125,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,19,23,16,14,64,73,95,52,48,59,16,21,14,19,6,9,0,15,0,15,0,15,0,15,0,15,0,15
902,Florida,Alachua County,29.646405,-82.345759,93,30,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,6,10,33,26,30,20,7,9,11,17,0,21,6,10,0,21,0,21,0,21,0,21,0,21,0,21
1000,Florida,Alachua County,29.656065,-82.349684,1901,455,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,51,64,107,176,0,21,25,40,46,72,139,120,253,158,286,154,344,241,460,238,123,109,21,30,0,21,46,54,0,21
1100,Florida,Alachua County,29.675932,-82.367225,872,173,0,21,0,21,0,21,0,21,0,21,0,21,30,48,0,21,0,21,0,21,0,21,0,21,41,69,0,21,0,21,110,137,124,83,215,120,0,21,209,165,71,72,0,21,72,89,0,21,38,46
1201,Florida,Alachua County,29.696808,-82.379026,378,142,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,15,23,51,61,55,54,20,31,0,15,0,15,7,12,75,50,100,104,30,48,25,30,0,15,0,15,0,15,0,15,9,14
1202,Florida,Alachua County,29.694268,-82.358667,745,235,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,20,33,48,62,110,105,108,87,131,101,68,84,260,143,0,21,0,21,0,21,0,21,35,40
1203,Florida,Alachua County,29.683417,-82.346354,933,176,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,9,38,0,15,0,15,11,18,59,51,11,18,90,71,111,74,226,122,392,151,24,38,0,15,0,15,0,15,0,15
1400,Florida,Alachua County,29.658216,-82.266815,201,76,0,15,0,15,0,15,0,15,0,15,7,10,0,15,0,15,0,15,0,15,30,38,8,13,0,15,30,39,23,24,18,17,0,15,10,18,46,46,29,24,0,15,0,15,0,15,0,15,25,29
1514,Florida,Alachua County,29.63235,-82.360973,985,156,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,10,16,0,15,0,15,0,15,0,15,8,13,93,72,41,30,280,83,106,52,240,110,191,84,16,18,0,15,0,15,27,28
1515,Florida,Alachua County,29.624447,-82.365408,2490,361,25,41,32,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,131,116,37,54,92,95,172,159,116,113,193,129,441,167,726,303,302,175,212,129,11,17,0,21,0,21,0,21,36,42
1516,Florida,Alachua County,29.616739,-82.35882,1144,188,0,15,0,15,0,15,0,15,29,16,0,15,0,15,0,15,40,44,60,65,12,19,0,15,16,22,23,27,0,15,66,53,143,75,290,98,229,108,122,96,114,104,0,15,0,15,0,15,81,70
1517,Florida,Alachua County,29.614738,-82.366878,2238,306,0,21,20,33,0,21,0,21,0,21,0,21,8,12,0,21,24,39,36,49,46,57,35,55,93,103,42,39,66,92,161,114,94,113,284,154,447,184,533,218,349,219,0,21,0,21,0,21,40,45
1519,Florida,Alachua County,29.615775,-82.376589,794,144,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,58,66,28,30,9,11,0,15,0,15,11,16,0,15,82,48,82,57,144,96,160,74,163,71,32,44,25,38,0,15,0,15,0,15
1522,Florida,Alachua County,29.633042,-82.380744,3704,375,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,79,93,17,39,0,21,238,210,95,105,245,163,402,188,473,254,1470,392,358,201,136,111,191,153,0,21,0,21,0,21,9,14
1605,Florida,Alachua County,29.646902,-82.392744,2775,531,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,87,128,152,198,171,159,125,125,295,254,36,62,196,209,111,130,81,82,341,154,653,268,366,233,131,159,0,21,0,21,30,58,24,38
1701,Florida,Alachua County,29.68247,-82.416227,1904,368,0,21,33,41,0,21,0,21,0,21,0,21,0,21,0,21,16,26,0,21,171,180,21,39,0,21,121,98,16,28,98,97,66,65,83,67,238,146,401,178,84,81,38,45,0,21,518,192,72,58
1702,Florida,Alachua County,29.666339,-82.393728,404,169,0,21,0,21,0,21,0,21,0,21,0,21,19,29,0,21,17,30,0,21,52,53,71,113,27,46,0,21,0,21,15,25,0,21,74,58,52,44,77,75,0,21,0,21,0,21,0,21,0,21
1802,Florida,Alachua County,29.787809,-82.445834,162,102,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,36,58,0,15,64,90,0,15,4,6,20,31,38,47,0,15,0,15,0,15,0,15,0,15,15,17
1803,Florida,Alachua County,29.713459,-82.372182,444,167,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,18,28,34,58,51,56,15,23,25,30,58,73,111,133,0,21,39,39,15,30,78,74,0,21,0,21,0,21,0,21,29,45
1811,Florida,Alachua County,29.695683,-82.405683,1890,315,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,257,170,20,35,41,62,84,85,0,21,0,21,0,21,73,82,543,194,741,232,116,95,0,21,0,21,15,25,30,34
1813,Florida,Alachua County,29.720462,-82.400328,192,111,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,52,77,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,84,66,14,21,27,29,15,25,0,15,9,15
1815,Florida,Alachua County,29.884884,-82.524403,31,38,0,15,0,15,0,15,0,15,0,15,0,15,19,34,4,7,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,8,15,0,15,0,15,0,15,0,15,18,31
1816,Florida,Alachua County,29.833976,-82.527602,303,159,0,21,0,21,0,21,0,21,0,21,0,21,0,21,75,103,0,21,0,21,0,21,17,29,0,21,34,39,0,21,11,17,0,21,33,41,40,40,12,21,81,107,0,21,0,21,0,21,15,24
1817,Florida,Alachua County,29.757163,-82.43535,190,126,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,50,74,0,15,0,15,0,15,0,15,0,15,0,15,0,15,64,38,27,42,0,15,0,15,49,73,0,15,0,15,18,27
1818,Florida,Alachua County,29.797188,-82.598932,212,88,0,21,0,21,0,21,0,21,0,21,0,21,21,40,0,21,0,21,58,33,0,21,0,21,0,21,0,21,0,21,29,46,0,21,57,50,0,21,47,49,0,21,0,21,0,21,0,21,52,51
1819,Florida,Alachua County,29.776631,-82.51877,834,311,27,49,11,18,44,55,0,15,0,15,0,15,29,48,0,15,49,62,65,96,34,64,38,50,6,10,18,28,0,15,94,116,0,15,337,281,25,48,17,18,26,37,14,23,0,15,0,15,11,18
1902,Florida,Alachua County,29.686591,-82.295305,714,212,0,15,36,65,5,20,0,15,0,15,0,15,32,53,60,54,0,15,13,20,22,28,0,15,53,81,0,15,0,15,0,15,74,63,260,165,0,15,159,197,0,15,0,15,0,15,0,15,28,36
1907,Florida,Alachua County,29.752646,-82.140702,226,139,0,15,48,79,0,15,0,15,0,15,0,15,0,15,2,3,43,61,11,16,51,79,0,15,10,16,0,15,0,15,7,9,28,37,0,15,26,30,0,15,0,15,0,15,0,15,0,15,0,15
1908,Florida,Alachua County,29.780415,-82.291429,321,145,0,21,0,21,0,21,0,21,0,21,0,21,0,21,19,30,0,21,0,21,40,57,5,6,16,26,42,65,0,21,72,71,0,21,33,59,79,63,15,24,0,21,0,21,0,21,0,21,190,182
2001,Florida,Alachua County,29.577055,-82.151484,44,46,0,15,0,15,0,15,23,38,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,15,27,0,15,6,14,0,15,0,15,0,15,0,15,43,42
2002,Florida,Alachua County,29.614282,-82.091776,273,93,7,13,3,6,3,5,3,5,39,46,0,15,8,14,19,29,12,19,12,16,0,15,11,18,0,15,34,30,0,15,4,6,12,16,106,76,0,15,0,15,0,15,0,15,0,15,0,15,40,32
2101,Florida,Alachua County,29.538904,-82.276686,215,96,0,15,0,15,0,15,17,27,0,15,0,15,0,15,0,15,0,15,15,15,0,15,8,12,8,14,0,15,6,8,57,62,14,15,36,20,9,12,45,69,0,15,0,15,0,15,0,15,7,9
2102,Florida,Alachua County,29.504843,-82.302302,76,32,0,15,0,15,0,15,0,15,0,15,0,15,7,12,0,15,0,15,0,15,12,15,0,15,0,15,4,8,9,17,6,8,6,6,32,22,0,15,0,15,0,15,0,15,0,15,0,15,14,15
2201,Florida,Alachua County,29.680827,-82.545024,291,141,0,21,0,21,0,21,0,21,0,21,0,21,15,24,0,21,0,21,25,40,74,106,38,62,0,21,0,21,0,21,36,53,0,21,0,21,91,52,12,21,0,21,0,21,0,21,0,21,13,23
2202,Florida,Alachua County,29.624973,-82.518432,384,179,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,27,44,28,34,0,21,0,21,0,21,30,49,16,27,0,21,0,21,149,152,67,58,15,27,0,21,52,78,31,34
2204,Florida,Alachua County,29.67253,-82.460774,1094,317,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,103,151,38,61,269,169,613,283,51,63,20,31,0,23,0,23,285,247
2207,Florida,Alachua County,29.643403,-82.430477,47,34,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,36,30,0,15,11,16,0,15,0,15,0,15
2208,Florida,Alachua County,29.644522,-82.454261,118,124,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,118,124,0,15,0,15,0,15,0,15,0,15
2209,Florida,Alachua County,29.55909,-82.451533,361,133,0,21,14,22,0,21,27,34,3,5,0,21,10,15,0,21,9,11,0,21,2,4,3,5,0,21,11,19,4,6,7,10,41,62,54,59,0,21,96,52,52,61,28,38,0,21,0,21,124,88
2210,Florida,Alachua County,29.638534,-82.614469,124,93,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,24,41,0,21,0,21,0,21,0,21,0,21,0,21,48,60,14,22,29,54,9,21,0,21,0,21,0,21,149,141
2217,Florida,Alachua County,29.6483,-82.416042,2266,539,0,21,0,21,0,21,25,39,78,103,0,21,0,21,0,21,0,21,14,27,74,117,0,21,0,21,0,21,75,112,246,191,449,276,1053,469,115,114,137,126,0,21,0,21,0,21,0,21,99,118
2218,Florida,Alachua County,29.638063,-82.415856,862,135,0,15,5,8,0,15,2,3,0,15,15,27,0,15,0,15,0,15,51,84,12,21,0,15,9,14,12,13,6,10,165,112,277,156,205,82,26,30,10,17,47,42,0,15,0,15,20,36,43,53
2219,Florida,Alachua County,29.617146,-82.409707,1811,350,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,80,83,34,55,56,62,45,65,0,21,29,48,92,87,136,111,97,75,521,225,221,113,340,186,111,116,49,72,0,21,0,21,19,33
2220,Florida,Alachua County,29.596098,-82.400613,165,118,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,12,20,16,26,26,29,41,35,0,15,70,107,0,15,0,15,0,15,17,26
2221,Florida,Alachua County,29.607294,-82.430103,350,143,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,14,22,82,75,149,90,105,81,0,21,0,21,0,21,0,21
2222,Florida,Alachua County,29.614724,-82.449446,220,132,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,16,25,102,112,25,38,25,42,41,63,11,24,0,21,15,25
110800,Florida,Alachua County,29.609459,-82.351987,400,118,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,9,13,0,15,11,12,0,15,0,15,13,21,35,38,15,75,16,12,17,19,7,10,83,60,72,58,27,27,0,15,95,37,26,23
10100,Virginia,Albemarle County,38.166037,-78.595449,230,103,0,13,0,13,0,13,18,31,0,13,0,13,0,13,0,13,0,13,0,13,14,24,0,13,0,13,10,17,0,13,27,35,0,13,40,47,51,69,9,17,0,13,61,59,0,13,0,13,38,42
10201,Virginia,Albemarle County,38.166938,-78.4281,210,96,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7,16,34,45,26,33,27,37,53,45,52,54,11,20,0,19,0,19,17,27
10202,Virginia,Albemarle County,38.120642,-78.508035,129,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,38,21,33,13,18,11,18,12,19,48,41,0,13,0,13,0,13,25,24
10301,Virginia,Albemarle County,38.132312,-78.445127,118,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,12,21,25,30,35,11,16,11,16,0,13,39,29,4,8
10302,Virginia,Albemarle County,38.103844,-78.440324,128,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,87,63,38,34,3,9,0,13,0,13,0,13
10303,Virginia,Albemarle County,38.121073,-78.432339,311,102,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,18,30,17,27,27,30,29,31,138,82,82,74,0,19,0,19,0,19,0,19
